id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative
1520,Jackalope,Sativa,"Happy, Relaxed, Horny, Sleepy, Talkative, Dry Mouth, Paranoid","Depression, Insomnia, Stress","Citrus, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False
1522,Jahwaiian,Sativa,"Horny, Creative, Energetic, Euphoric, Happy, Paranoid",Pain,"Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True
1525,Jenni,Sativa,"Euphoric, Happy, Relaxed, Uplifted, Creative","Pain, Depression, Lack of Appetite, Stress","Sweet, Berry",,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True
1528,Johnnyâ€™s Tonic,Sativa,"Happy, Relaxed, Uplifted, Euphoric, Focused, Dry Mouth","Inflammation, Nausea, Pain",Skunk,,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False
1529,Kali 47,Sativa,"Uplifted, Creative, Energetic, Euphoric, Happy","Depression, Inflammation, Muscle Spasms","Sweet, Vanilla",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True
1530,Kauaâ€™i Electric,Sativa,"Creative, Energetic, Happy, Euphoric, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Pain","Earthy, Sweet",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,True
1532,Kilimanjaro,Sativa,"Energetic, Happy, Talkative, Creative, Uplifted, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Muscle Spasms","Earthy, Pine",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True
1533,Killing Fields,Sativa,"Energetic, Happy, Focused, Euphoric, Uplifted, Dry Mouth, Paranoid","Depression, Stress, Pain, Nausea","Lemon, Citrus",,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False
1535,La NiÃ±a,Sativa,"Uplifted, Creative, Energetic, Talkative, Euphoric","Pain, Inflammation, Depression, Insomnia","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True
1536,Laughing Buddha,Sativa,"Happy, Euphoric, Uplifted, Energetic, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Lack of Appetite","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False
1537,Lavender Haze,Sativa,"Happy, Focused, Relaxed, Euphoric, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Inflammation, Lack of Appetite","Lavender, Earthy",,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False
1538,Lemon Bubble,Sativa,"Happy, Energetic, Euphoric, Tingly, Talkative, Dry Mouth, Paranoid, Anxious","Depression, Muscle Spasms, Stress, Pain","Lemon, Citrus, Sweet",,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False
1544,Lennon,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Leonidas,Sativa,"Focused, Horny, Uplifted, Creative, Energetic, Dry Mouth","Depression, Insomnia, Lack of Appetite, Stress, Muscle Spasms","Grape, Lavender",,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
1549,Madcow,Sativa,"Sleepy, Uplifted, Energetic, Relaxed, Talkative, Dry Mouth, Anxious","Depression, Stress","Sweet, Earthy, Ammonia",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False
1550,Magnum PI,Sativa,"Uplifted, Focused, Energetic, Euphoric, Creative","Depression, Stress","Citrus, Pine",,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True
1551,Malakoff,Sativa,"Focused, Talkative, Creative, Energetic, Happy, Dry Mouth","Stress, Pain, Muscle Spasms, Depression","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True
1552,Malawi,Sativa,"Energetic, Focused, Uplifted, Relaxed, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Nausea",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False
1554,Matanuska Thunder Fuck,Sativa,"Euphoric, Happy, Relaxed, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain, Inflammation","Earthy, Pine",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,True
1555,Maui Citrus Punch,Sativa,"Relaxed, Energetic, Uplifted, Creative, Euphoric","Stress, Inflammation, Muscle Spasms, Pain","Citrus, Skunk",,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
1556,Maui Wowie,Sativa,"Happy, Uplifted, Euphoric, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Sweet, Pineapple",,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1557,MediHaze,Sativa,"Happy, Focused, Uplifted, Relaxed, Energetic, Anxious, Dry Mouth, Paranoid","Pain, Stress, Depression, Inflammation, Nausea","Pine, Earthy, Citrus",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False
1558,Megalodon,Sativa,"Uplifted, Happy, Creative, Energetic, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Lack of Appetite, Nausea","Skunk, Earthy",,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1559,Mekamika Haze,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,Middlefork x Pineapple Express,Sativa,"Happy, Tingly, Uplifted, Euphoric, Anxious","Lack of Appetite, Pain, Depression, Stress","Grape, Sweet, Lime",,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False
1562,Moondance,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Moonshine Haze,Sativa,"Uplifted, Happy, Euphoric, Talkative, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Muscle Spasms","Earthy, Citrus",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True
1565,Mother Tongue,Sativa,"Euphoric, Happy, Relaxed, Hungry, Sleepy, Paranoid, Anxious, Dry Mouth","Lack of Appetite, Stress, Pain, Inflammation",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,False,False
1566,Motherâ€™s Finest,Sativa,"Horny, Happy, Uplifted, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Pain, Depression, Inflammation, Stress","Lemon, Sweet, Pine",,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True
1567,Narnia,Sativa,"Creative, Energetic, Focused, Uplifted, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Sweet, Earthy, Citrus",,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True
1568,Nepalese,Sativa,"Relaxed, Happy, Uplifted, Euphoric, Sleepy, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea, Insomnia","Earthy, Sweet",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False
1570,Nina Limone,Sativa,"Euphoric, Creative, Focused, Relaxed, Happy, Anxious","Depression, Pain, Stress","Lemon, Citrus",,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
1572,North American Sativa,Sativa,"Horny, Uplifted, Creative, Energetic, Euphoric",,"Ammonia, Pine",,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,True,True,False,False,False,True,False,False,False,False,True
1575,NYPD,Sativa,"Uplifted, Relaxed, Happy, Energetic, Euphoric, Anxious, Dry Mouth, Paranoid","Stress, Depression, Pain",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
1576,OCD,Sativa,"Energetic, Creative, Horny, Uplifted, Euphoric, Paranoid, Anxious, Dry Mouth","Stress, Nausea, Pain, Depression",,,0,0,,,,,,,,,,,,,,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True
1577,Old Mother Sativa,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Orange Durban,Sativa,"Energetic, Talkative, Uplifted, Focused, Creative, Dry Mouth","Depression, Stress","Orange, Sweet, Citrus",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True
1579,Orange Wreck,Sativa,"Uplifted, Creative, Energetic, Euphoric, Focused, Dry Mouth","Depression, Inflammation, Stress","Orange, Pine, Citrus",,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True
1589,Pineapple Purps,Sativa,"Relaxed, Creative, Uplifted, Happy, Talkative, Dry Mouth, Anxious","Inflammation, Depression","Pineapple, Sweet, Earthy",,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True
1590,Pineapple Super Silver Haze,Sativa,"Happy, Uplifted, Euphoric, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Stress, Depression, Lack of Appetite, Pain","Pineapple, Citrus, Sweet",,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1591,Pinot Green,Sativa,"Energetic, Happy, Relaxed",,,,0,0,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,False,False,False
1594,Purple Cow,Sativa,"Uplifted, Euphoric, Focused",,"Sweet, Berry, Mango",,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,,,,,,,,,False,False,True,True,False,False,True,False,False,False,False,False,False
1596,Purple Tangie,Sativa,"Happy, Relaxed, Creative, Hungry, Uplifted, Dry Mouth, Paranoid","Depression, Stress, Pain, Lack of Appetite","Citrus, Sweet, Lemon",,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True
1598,Q3,Sativa,"Happy, Tingly, Uplifted, Energetic","Pain, Stress, Depression, Insomnia","Citrus, Orange",,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1604,Red Headed Stranger,Sativa,"Focused, Happy, Energetic, Uplifted, Creative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Lack of Appetite","Citrus, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True
1605,Ridge Berry,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,Santa Sativa,Sativa,"Horny, Sleepy, Talkative, Tingly, Uplifted, Dry Mouth, Paranoid","Lack of Appetite, Nausea, Pain, Stress","Pepper, Blueberry",,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False
1616,Silver Train,Sativa,"Euphoric, Energetic, Happy, Horny, Focused, Paranoid, Dry Mouth","Stress, Lack of Appetite, Depression, Pain, Inflammation","Pine, Sweet",,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False
1618,Sinai,Sativa,"Euphoric, Uplifted, Relaxed, Talkative, Happy","Lack of Appetite, Stress",Pepper,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False
1620,Slazerbeam,Sativa,"Creative, Uplifted, Energetic, Happy, Talkative","Depression, Stress, Nausea, Pain","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True
1623,Sojay Haze,Sativa,"Creative, Happy, Relaxed, Energetic, Euphoric, Dry Mouth","Pain, Depression, Stress","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True
1626,Sour Breath,Sativa,"Happy, Uplifted, Focused, Talkative, Energetic, Dry Mouth","Depression, Stress, Insomnia, Lack of Appetite",Pine,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False
1630,Sour Maui,Sativa,"Uplifted, Euphoric, Energetic, Talkative, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Lack of Appetite","Citrus, Earthy, Lemon",,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False
1633,Sour Willie,Sativa,"Happy, Hungry, Horny, Euphoric, Uplifted, Dry Mouth, Anxious","Depression, Lack of Appetite, Pain, Stress, Nausea",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False
1635,South American,Sativa,"Hungry, Energetic, Uplifted, Happy, Relaxed, Dry Mouth, Paranoid, Anxious","Depression, Lack of Appetite, Nausea","Earthy, Pine, Mango",,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,False
1636,South Asian Sativa,Sativa,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,South Indian Sativa,Sativa,"Euphoric, Relaxed, Creative, Energetic, Uplifted, Dry Mouth","Stress, Pain, Depression, Inflammation, Muscle Spasms","Earthy, Skunk",,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True
1638,Southern Lights,Sativa,"Horny, Uplifted, Creative, Euphoric, Happy",Seizures,Lemon,,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
1639,Space Jill,Sativa,"Creative, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid","Pain, Stress, Depression, Nausea",,,0,0,,,,,,,,,,,,,,True,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,True
1640,Space Needle,Sativa,"Uplifted, Euphoric, Happy, Hungry, Relaxed, Dry Mouth, Anxious","Depression, Stress",Pine,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False
1641,Spliffâ€™s Strawberry,Sativa,"Talkative, Creative, Energetic, Euphoric, Focused","Lack of Appetite, Stress","Sweet, Berry, Strawberry",,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True
1642,Sputnik,Sativa,"Happy, Relaxed, Energetic, Tingly, Euphoric, Dry Mouth, Paranoid","Depression, Pain, Stress",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False
1643,Stardawg Guava,Sativa,"Uplifted, Happy, Relaxed, Focused, Euphoric, Dry Mouth","Depression, Stress, Pain, Inflammation",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False
1644,Stella Blue,Sativa,"Energetic, Uplifted, Happy, Focused, Relaxed, Dry Mouth, Paranoid","Depression, Stress, Nausea, Pain","Sweet, Berry",,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False
1645,Strawberry Amnesia,Sativa,"Euphoric, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Anxious","Stress, Depression, Lack of Appetite","Strawberry, Sweet",,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False
1648,Strawberry Ice,Sativa,"Euphoric, Uplifted, Focused, Energetic, Happy, Dry Mouth, Paranoid","Depression, Stress, Pain","Strawberry, Sweet, Berry",,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False
1649,Strawberry Lemonade,Sativa,"Happy, Euphoric, Energetic, Creative, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Lemon, Strawberry, Sweet",,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1650,Strawberry Mango Haze,Sativa,"Happy, Euphoric, Uplifted, Focused, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Mango, Strawberry, Sweet",,0,0,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False
1651,Strawberry Satori,Sativa,"Uplifted, Creative, Relaxed, Happy, Focused, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain, Insomnia","Strawberry, Sweet, Grape",,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,True
1652,Strawberry,Sativa,"Happy, Uplifted, Energetic, Talkative, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain","Strawberry, Sweet, Berry",,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False
1653,Sublime,Sativa,"Uplifted, Happy, Focused, Euphoric, Talkative, Dry Mouth, Anxious","Stress, Lack of Appetite, Nausea, Pain","Pine, Earthy",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False
1655,Summertime Squeeze,Sativa,"Creative, Happy, Talkative, Horny",,Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,True,True
1656,Sumo Grande,Sativa,"Horny, Focused, Hungry, Creative, Talkative","Depression, Lack of Appetite, Stress",Citrus,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
1659,Sunshine,Sativa,"Uplifted, Energetic, Happy, Euphoric, Creative, Anxious, Dry Mouth","Stress, Depression, Pain, Nausea","Sweet, Citrus",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True
1660,Supa Don,Sativa,"Uplifted, Creative, Energetic, Focused, Happy, Dry Mouth, Paranoid","Depression, Insomnia, Stress",Sweet,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True
1662,Super Snow Dog,Sativa,"Uplifted, Relaxed, Energetic, Focused, Euphoric, Anxious, Dry Mouth, Paranoid","Stress, Depression, Pain, Lack of Appetite",,,0,0,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False
1664,Swazi Gold,Sativa,"Euphoric, Uplifted, Energetic, Happy, Relaxed, Dry Mouth, Paranoid, Anxious","Lack of Appetite, Pain, Depression, Nausea",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False,False,False
1666,Sweet Jane,Sativa,"Happy, Focused, Horny, Sleepy, Tingly, Dry Mouth","Stress, Depression, Lack of Appetite","Rose, Sweet, Citrus",,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False
1669,Swiss Tsunami,Sativa,"Relaxed, Happy, Uplifted, Focused, Sleepy, Dry Mouth","Pain, Depression, Inflammation, Stress","Citrus, Orange, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False
